"views","likes","dislikes","comment_count","days_trending","days_after_publish","num_tags","title_word_count","description_word_count","category_id","Country","engagement","category"
145747,929,429,686,1,1,36,4,131,"24","Germany",0.014024302387013111,"Entertainment"
9171,42,4,2,1,1,1,9,23,"24","Germany",0.005233889434085705,"Entertainment"
35366,2059,121,210,2,1,22,5,68,"24","Germany",0.06757903070745915,"Entertainment"
1953661,16054,1006,1621,14,1,28,15,278,"24","USA",0.009562047868079467,"Entertainment"
257161,1711,289,169,2,1,40,18,137,"15","Canada",0.008434404905876085,"Pets & Animals"
30462,2645,147,206,1,1,13,8,66,"22","Germany",0.09841770074190795,"People & Blogs"
47908,171,39,13,1,1,17,12,37,"24","Germany",0.004654754946981715,"Entertainment"
383715,721,168,551,4,0,5,2,60,"24","Canada",0.003752785270317814,"Entertainment"
627823,4166,286,383,2,2,15,9,1,"22","Canada",0.0077012151514041375,"People & Blogs"
126643,2211,72,676,2,2,26,15,139,"17","Germany",0.0233648918613741,"Sports"
5232,285,4,29,1,1,4,9,13,"17","Germany",0.06077981651376147,"Sports"
15937,313,9,27,1,1,10,16,118,"17","Germany",0.021898726234548534,"Sports"
25513,60,3,25,3,5,3,8,9,"2","USA",0.003449221965272606,"Autos & Vehicles"
6711,22,19,46,1,1,1,7,20,"17","Canada",0.012963790791238265,"Sports"
91849,390,55,813,1,1,6,11,22,"17","Canada",0.013696392992846956,"Sports"
330435,5059,145,370,11,2,9,4,83,"28","United Kingdom",0.016868673112715057,"Science & Technology"
5393,84,9,7,1,1,33,10,35,"25","Germany",0.018542555164101613,"News & Politics"
1345208,13132,1326,2137,1,3,8,6,16,"17","Germany",0.012336382180302228,"Sports"
73984,3676,78,353,2,4,9,4,80,"23","USA",0.05551200259515571,"Comedy"
208898,1739,241,1113,2,1,34,15,93,"22","Canada",0.014806269088263171,"People & Blogs"
445764,1907,670,247,2,2,42,12,263,"24","Canada",0.006335190818459993,"Entertainment"
7809,27,4,0,1,1,13,13,25,"24","Germany",0.003969778460750416,"Entertainment"
209838,786,133,547,1,1,42,3,31,"24","Germany",0.00698634184466112,"Entertainment"
8882597,133022,5064,5798,2,1,19,15,84,"24","Canada",0.01619841584617652,"Entertainment"
16869,1428,8,137,1,1,28,6,107,"24","Germany",0.0932479696484676,"Entertainment"
111734,370,205,391,2,1,18,16,67,"25","Canada",0.008645533141210375,"News & Politics"
200436,1719,148,696,1,1,19,9,214,"24","Canada",0.012787124069528429,"Entertainment"
234848,4629,377,687,2,1,13,7,23,"24","Germany",0.024241211336694372,"Entertainment"
31474,88,26,14,1,1,2,19,28,"25","Germany",0.004066848827603736,"News & Politics"
75641,2464,218,288,1,1,31,15,62,"24","Germany",0.03926442008963393,"Entertainment"
132813,3135,95,221,1,1,35,15,183,"24","Germany",0.025983902178250622,"Entertainment"
650014,3985,671,2106,1,1,27,7,54,"22","Canada",0.010402852861630672,"People & Blogs"
441166,4032,233,196,1,3,13,15,427,"24","Canada",0.010111839987669041,"Entertainment"
8650,977,4,104,1,1,33,8,227,"20","Germany",0.1254335260115607,"Gaming"
177449,5553,1265,1328,2,2,4,12,98,"24","Germany",0.04590614768186916,"Entertainment"
938689,23592,546,1033,2,2,13,19,61,"24","Germany",0.02681505802241211,"Entertainment"
28495,61,24,8,1,1,17,14,36,"24","Germany",0.003263730479031409,"Entertainment"
1005389,5491,295,122,1,1,32,13,121,"20","Germany",0.005876332444456822,"Gaming"
2426665,18264,1946,5692,1,1,22,16,408,"17","Germany",0.010673908429882164,"Sports"
32060,238,45,62,1,1,28,9,42,"24","Germany",0.010761072988147224,"Entertainment"
54087829,1184184,421473,275795,26,5,33,7,395,"10","United Kingdom",0.034785126983003886,"Music"
915409,39646,363,9366,11,2,39,6,166,"23","USA",0.05393763880407555,"Comedy"
275325,2243,436,698,1,1,18,6,72,"1","Germany",0.012265504403886317,"Film & Animation"
22956,686,41,161,1,1,19,11,407,"24","Germany",0.03868269733403032,"Entertainment"
134697,4996,72,698,1,1,9,5,161,"24","Canada",0.04280718946969866,"Entertainment"
45749,2523,357,658,1,1,6,8,167,"28","Germany",0.07733502371636539,"Science & Technology"
4566,61,0,4,1,1,1,9,82,"28","Germany",0.014235654840122645,"Science & Technology"
13333,775,52,89,1,1,1,8,265,"28","Germany",0.06870171754293858,"Science & Technology"
1674208,1416,5939,2870,10,2162,4,3,10,"10","United Kingdom",0.006107365393069439,"Music"
229895,13502,379,568,1,1,22,9,269,"26","Canada",0.06285043171882816,"Howto & Style"
3768,0,0,42,1,0,1,8,26,"1","Germany",0.011146496815286623,"Film & Animation"
5845,38,1,0,1,1,1,4,34,"24","Germany",0.006672369546621044,"Entertainment"
362169,8799,374,970,1,1,26,16,69,"23","Germany",0.02800626226982431,"Comedy"
402259,21968,512,2275,3,1,9,7,151,"28","Canada",0.06153995311478425,"Science & Technology"
10898,953,7,224,2,1,19,11,307,"25","Germany",0.10864378785098183,"News & Politics"
37426,2083,50,227,1,1,13,6,275,"24","Germany",0.06305776732752631,"Entertainment"
726679,25676,614,2624,7,1,17,8,305,"26","USA",0.03978923293503734,"Howto & Style"
1574416,6185,448,1925,1,1,23,14,175,"17","Canada",0.005435666304204226,"Sports"
1689,7,0,2,5,330,9,5,21,"24","USA",0.0053285968028419185,"Entertainment"
351634,12958,127,840,1,1,26,9,197,"24","Germany",0.039600834959076764,"Entertainment"
65305,1048,12,101,1,1,8,8,1,"24","Canada",0.01777811806140418,"Entertainment"
4421,166,0,270,1,1,24,14,221,"17","Germany",0.09862022166930559,"Sports"
664716,7808,1840,3850,14,1,3,4,19,"24","USA",0.02030641657489815,"Entertainment"
374327,7459,1748,497,4,1,39,8,88,"24","Germany",0.02592385801718818,"Entertainment"
22731,520,19,125,1,1,9,4,13,"25","Canada",0.029211209361664686,"News & Politics"
2914,41,1,13,1,0,1,7,24,"17","Canada",0.01887439945092656,"Sports"
403769,2534,224,950,2,1,10,9,156,"24","Canada",0.009183468765556544,"Entertainment"
482216,3888,356,730,1,1,20,9,350,"24","Canada",0.010314879638999951,"Entertainment"
216842,9499,201,700,1,1,15,5,189,"10","Germany",0.04796118833067395,"Music"
96087,830,38,159,1,1,7,23,333,"24","Germany",0.010688230457814273,"Entertainment"
333275,8906,312,1415,2,1,3,5,46,"23","Canada",0.03190458330207786,"Comedy"
725734,36525,522,12622,2,1,9,8,28,"20","Canada",0.06843967624501539,"Gaming"
356492,511,134,190,1,1,5,10,17,"24","Germany",0.0023422685502058954,"Entertainment"
251272,979,139,0,2,2,25,10,15,"23","Germany",0.004449361647935305,"Comedy"
265388,16045,2008,2213,2,1,13,7,252,"24","Germany",0.07636366376776645,"Entertainment"
93410,3699,212,1555,1,1,3,5,26,"25","Canada",0.05851621882025479,"News & Politics"
228613,3376,282,823,1,1,8,5,189,"24","Germany",0.01960081010266258,"Entertainment"
23106,1707,45,427,1,2,31,15,350,"24","Germany",0.09430450965117286,"Entertainment"
549434,2041,512,213,2,1,14,8,519,"24","Canada",0.005034271632261563,"Entertainment"
5293,81,2,4,1,1,6,5,22,"22","Germany",0.01643680332514642,"People & Blogs"
3300,164,10,53,1,1,22,7,385,"27","Germany",0.06878787878787879,"Education"
258207,5116,66,296,1,2,30,16,315,"17","Germany",0.02121553637198062,"Sports"
513409,2729,253,313,2,1,8,13,130,"25","Canada",0.0064178851558893595,"News & Politics"
79798,1914,35,266,2,1,1,7,7,"22","Canada",0.027757587909471415,"People & Blogs"
551753,10611,658,1160,4,0,9,4,50,"22","Canada",0.02252638408853237,"People & Blogs"
380530,3836,187,2034,2,4,5,10,78,"2","USA",0.01591727327674559,"Autos & Vehicles"
285687,3082,56,344,11,1328,1,6,233,"10","United Kingdom",0.012188163969659103,"Music"
338896,3003,263,611,1,1,30,10,426,"24","Germany",0.011440087814550777,"Entertainment"
209224,11159,364,1625,2,1,33,13,211,"24","Germany",0.06284173899743815,"Entertainment"
283885,9320,166,349,2,1,5,7,11,"10","USA",0.034644310196030086,"Music"
40163,2168,38,251,1,1,17,8,147,"22","Germany",0.06117570898588253,"People & Blogs"
149854,8840,87,5034,1,1,60,7,70,"22","Canada",0.09316401297262669,"People & Blogs"
4874,375,6,67,1,1,7,8,38,"10","Canada",0.09191629052113254,"Music"
20952,107,9,1,1,1,12,6,9,"24","Germany",0.005584192439862543,"Entertainment"
206977,625,196,51,2,1,20,8,91,"24","Canada",0.004213028500751291,"Entertainment"
154504,2992,73,162,1,2,24,14,328,"17","Germany",0.02088619064878579,"Sports"
271233,16853,341,2411,1,1,11,6,11,"10","Canada",0.07228102775104799,"Music"
686747,6669,455,1427,2,1,9,13,547,"1","Germany",0.012451455921904282,"Film & Animation"
893091,41552,13175,5298,5,1,7,7,37,"24","Germany",0.06721039625301341,"Entertainment"
316053,5556,198,739,2,0,31,8,305,"24","Canada",0.020544022679740422,"Entertainment"
1385846,18094,498,1732,1,1,25,9,273,"24","Germany",0.014665410153797753,"Entertainment"
196918,2303,136,218,1,1,28,5,49,"24","Germany",0.013492925989498167,"Entertainment"
736064,3552,319,1182,1,2,32,5,50,"24","Canada",0.00686489218328841,"Entertainment"
705398,37843,569,4289,3,1,52,9,120,"1","Canada",0.0605346201718746,"Film & Animation"
175244,680,69,167,2,1,32,11,207,"24","Canada",0.005226997785944169,"Entertainment"
122031,5903,67,1217,1,1,20,11,59,"25","Canada",0.05889487097540789,"News & Politics"
65348,189,49,17,1,2,3,11,49,"22","Germany",0.003902185223725286,"People & Blogs"
144228,11568,324,1900,1,1,24,10,138,"27","Germany",0.09562636935962504,"Education"
177881,1170,102,319,1,1,6,8,317,"24","Canada",0.008944181784451402,"Entertainment"
323801,9918,92,438,2,4,20,11,110,"24","USA",0.03226673172720282,"Entertainment"
26895,101,35,103,1,1,14,7,13,"22","Germany",0.008886410113403978,"People & Blogs"
126671,62,44,53,1,2,44,4,65,"24","Canada",0.0012552202161505,"Entertainment"
5534,196,2,11,1,1,1,10,53,"1","Germany",0.037766534152511744,"Film & Animation"
247973,4752,291,1199,1,1,7,18,130,"23","Canada",0.025172095349090425,"Comedy"
38729,3760,68,129,1,2,15,8,109,"23","Canada",0.10217149939321955,"Comedy"
1029600,23264,1121,1825,16,0,37,10,506,"24","United Kingdom",0.025456487956487958,"Entertainment"
53546,2774,127,508,1,2,27,6,177,"24","Germany",0.06366488626601427,"Entertainment"
295812,24014,538,2318,1,1,34,9,104,"17","Canada",0.09083471934877557,"Sports"
6592008,136492,10467,16628,20,1,37,7,592,"28","USA",0.024815958961214853,"Science & Technology"
251742,6065,204,325,8,1,45,6,356,"15","USA",0.02619348380484782,"Pets & Animals"
315079,10410,434,510,7,1,27,7,206,"27","USA",0.03603540699316679,"Education"
367178,6438,117,687,2,1,27,9,52,"24","Canada",0.019723403907641525,"Entertainment"
241069,9217,380,1164,4,1,20,11,233,"15","Canada",0.044638671915509666,"Pets & Animals"
307380,4101,71,94,1,1,33,20,40,"24","Canada",0.01387858676556705,"Entertainment"
574744,15815,144,8548,1,1,13,10,295,"24","Germany",0.04263985356958924,"Entertainment"
5419382,113545,1368,6941,17,14,8,7,425,"10","United Kingdom",0.022484851593779512,"Music"
355901,1669,387,347,1,1,1,8,1,"22","Germany",0.00675187762889118,"People & Blogs"
284493,4811,134,352,1,1,21,11,38,"1","Canada",0.018619087288615187,"Film & Animation"
4977,711,13,119,1,1,26,16,508,"22","Germany",0.16937914406268836,"People & Blogs"
9220058,109125,33223,23799,11,4,25,6,318,"17","USA",0.018020168636683195,"Sports"
1173342,35541,502,1806,9,1,24,16,88,"24","USA",0.03225743218942133,"Entertainment"
540013,28580,971,2770,3,1,21,8,27,"22","Canada",0.059852262815895174,"People & Blogs"
25351,208,24,12,2,1,8,10,19,"24","Germany",0.009624866869157036,"Entertainment"
11062,546,32,201,1,1,6,14,160,"24","Germany",0.0704212619779425,"Entertainment"
2193629,25620,2548,5184,35,1,17,12,53,"10","United Kingdom",0.015204029487210462,"Music"
64866,2252,17,177,2,2,10,6,90,"26","USA",0.03770850676779823,"Howto & Style"
28656,607,14,56,2,2,9,8,6,"10","Germany",0.0236250697934115,"Music"
445285,4494,339,1825,1,5,15,11,243,"1","Canada",0.014952221610878426,"Film & Animation"
994644,10304,486,592,1,1,5,9,30,"17","Germany",0.011443290262646736,"Sports"
29091,4205,29,202,2,1,9,5,420,"26","Canada",0.15248702347805163,"Howto & Style"
323570,25841,366,6698,2,1,1,3,87,"25","Canada",0.1016936057112835,"News & Politics"
265298,17714,99,1332,2,1,21,9,208,"20","Canada",0.07216413240959223,"Gaming"
52947,306,25,38,1,3,9,4,25,"17","Canada",0.006969233384327724,"Sports"
3151902,23791,2434,2356,9,3,9,9,125,"19","United Kingdom",0.009067858074267538,"Travel & Events"
1586946,22701,7954,22492,18,2,12,14,23,"24","United Kingdom",0.033490112454992164,"Entertainment"
854320,6285,248,538,2,1,19,7,139,"22","Germany",0.008276758123419796,"People & Blogs"
12340820,295654,10129,27636,36,1,5,6,154,"10","United Kingdom",0.027017572576214545,"Music"
165007,976,98,165,2,2,25,11,236,"23","Germany",0.007508772355112207,"Comedy"
725801,7952,391,1618,1,1,33,7,53,"24","Canada",0.013724147528041433,"Entertainment"
38446,8501,67,1645,1,1,15,8,101,"10","Canada",0.26564532070956665,"Music"
159846,5071,297,1991,3,0,3,6,20,"25","Canada",0.04603806163432304,"News & Politics"
6340,425,7,57,1,1,17,9,331,"27","Germany",0.07712933753943217,"Education"
30681,279,34,143,1,11,2,5,18,"22","Germany",0.01486261855871712,"People & Blogs"
151561,1696,24,593,1,1,5,10,30,"17","Canada",0.015261181966336987,"Sports"
202817,6782,67,198,2,1,33,9,106,"24","Canada",0.03474560810977383,"Entertainment"
2937617,324561,5696,21702,3,1,10,7,231,"24","Canada",0.11981105773829603,"Entertainment"
5322710,374892,2184,36004,6,7,46,5,59,"10","United Kingdom",0.077607083609665,"Music"
886856,34591,310,6761,2,1,31,8,107,"20","Canada",0.04697718682627168,"Gaming"
1656134,12925,420,1217,3,1,15,9,1,"24","Canada",0.008792766768872567,"Entertainment"
1405375,124826,734,10762,1,2,45,5,190,"22","Canada",0.09700044472115983,"People & Blogs"
12811,1189,92,340,1,1,25,5,393,"22","Germany",0.12653188665990164,"People & Blogs"
1225982,14626,1324,1882,1,1,24,8,425,"26","Canada",0.014545074886906985,"Howto & Style"
13159,339,16,74,1,1,44,15,77,"2","Germany",0.0326012614940345,"Autos & Vehicles"
486845,5882,288,303,1,1,3,16,19,"24","Canada",0.013295812835707464,"Entertainment"
43389,136,4,10,1,13,1,16,1,"17","Canada",0.003457097421005324,"Sports"
2723989,231117,3262,73205,6,1,35,4,495,"26","USA",0.11291675553755907,"Howto & Style"
45521,3247,161,367,2,1,1,7,76,"10","Germany",0.08292875815557654,"Music"
595731,16028,340,3022,2,1,36,3,134,"23","Canada",0.032548247447253875,"Comedy"
17480,60,65,23,1,2,1,18,39,"24","Germany",0.008466819221967964,"Entertainment"
7599,451,9,69,1,1,42,11,237,"24","Germany",0.06961442295038821,"Entertainment"
195852,721,136,276,2,1,23,16,37,"23","Germany",0.005784980495476176,"Comedy"
62371,1034,101,603,1,0,8,10,21,"25","Canada",0.027865514421766525,"News & Politics"
5763,473,15,58,1,1,1,12,232,"25","Germany",0.09474232170744404,"News & Politics"
497048,10655,856,2149,12,6,15,7,253,"2","USA",0.02748225523490689,"Autos & Vehicles"
414912,12349,212,2747,2,0,6,3,134,"23","Canada",0.03689457041493136,"Comedy"
347120,9662,193,1277,3,1,25,14,372,"19","Canada",0.03206960129061996,"Travel & Events"
45799,423,32,22,1,1,1,6,0,"22","Germany",0.010415074564946832,"People & Blogs"
2573166,33902,1772,1600,2,2,28,9,296,"24","United Kingdom",0.014485656968885801,"Entertainment"
5613554,452265,4850,24206,5,1,36,10,154,"23","USA",0.08574265073427637,"Comedy"
2098175,94916,516,6070,13,1,1,5,149,"1","USA",0.048376327046123414,"Film & Animation"
92782,642,53,56,2,1,30,12,362,"24","Canada",0.008094242417710331,"Entertainment"
700691,3262,510,1065,2,1,13,12,169,"24","Canada",0.006903185569673365,"Entertainment"
734863,19965,4110,3639,3,2,3,5,99,"28","USA",0.03771315197526614,"Science & Technology"
1060572,40283,500,6469,2,1,32,9,393,"24","Canada",0.044553316512221705,"Entertainment"
1237339,26744,8723,8281,3,1,47,10,33,"24","USA",0.03535651911076916,"Entertainment"
426348,14978,387,3101,2,1,25,5,117,"20","Canada",0.04331203617701971,"Gaming"
1638,7,1,1,3,7,12,4,10,"28","USA",0.005494505494505495,"Science & Technology"
6476,269,20,168,1,1,22,7,214,"2","Germany",0.07056825200741199,"Autos & Vehicles"
5919,342,14,53,1,1,4,6,97,"22","Germany",0.0690995100523737,"People & Blogs"
1056735,44186,503,6602,2,1,4,5,317,"24","Germany",0.048537239705318744,"Entertainment"
250346,9697,154,1018,2,1,28,10,186,"26","Canada",0.043415912377269855,"Howto & Style"
27656,870,11,196,1,1,5,5,61,"24","Canada",0.03894272490598785,"Entertainment"
1976572,47253,3849,6508,5,1,31,7,133,"24","USA",0.02914642117767529,"Entertainment"
66938,236,33,91,2,1,12,11,19,"24","Germany",0.005378111087872359,"Entertainment"
56071,3074,51,273,4,1,13,8,247,"26","USA",0.06060173708334077,"Howto & Style"
4411,77,7,0,1,1,18,8,69,"17","Germany",0.01904330083881206,"Sports"
73525,2332,74,140,6,1,15,7,18,"10","USA",0.03462767766065964,"Music"
887547,26592,505,1910,7,1,28,14,274,"26","USA",0.03268221288562746,"Howto & Style"
331018,1839,286,96,1,2,15,9,216,"24","Germany",0.006709604915744763,"Entertainment"
245989,7807,175,995,5,3,18,8,70,"26","USA",0.03649350174194781,"Howto & Style"
477980,12844,218,1558,2,1,36,8,172,"1","Canada",0.030587053851625592,"Film & Animation"
283040,2855,200,863,4,0,17,3,163,"25","Canada",0.013842566421707178,"News & Politics"
35868,207,42,162,2,1,7,9,24,"17","Canada",0.011458681833389094,"Sports"
216491,1289,189,2059,8,2,26,10,387,"24","United Kingdom",0.01633786162011354,"Entertainment"
98518,8594,95,359,1,1,17,7,229,"2","Germany",0.09184108487789033,"Autos & Vehicles"
7750,121,16,99,1,1,11,6,629,"25","Germany",0.030451612903225806,"News & Politics"
4070,225,2,21,1,1,8,2,52,"17","Germany",0.060933660933660934,"Sports"
2065373,41631,1721,1407,11,2,13,3,103,"10","United Kingdom",0.021671146083540357,"Music"
313866,3374,176,1232,2,1,11,17,1,"25","Canada",0.015235801265508211,"News & Politics"
196678,11350,614,801,3,1,5,3,64,"20","Germany",0.06490303948586014,"Gaming"
95456,717,38,180,1,1,10,3,4,"1","Canada",0.009795088836741536,"Film & Animation"
92178,189,78,195,2,6,21,8,23,"25","USA",0.005012041918896049,"News & Politics"
446864,25062,304,1306,2,1,10,4,49,"23","Canada",0.059687063625622115,"Comedy"
4845,612,6,88,1,1,19,9,43,"22","Germany",0.1457172342621259,"People & Blogs"
160470,599,33,319,1,3,5,15,93,"17","Canada",0.005926341372219106,"Sports"
14345,417,43,72,2,1,5,12,275,"27","Germany",0.03708609271523179,"Education"
162908,283,28,197,2,1,4,8,64,"25","Canada",0.003118324453065534,"News & Politics"
70000,576,58,74,1,1,29,8,214,"1","Germany",0.010114285714285715,"Film & Animation"
25465,938,35,146,1,1,25,11,246,"26","Germany",0.04394266640486943,"Howto & Style"
38715,4724,35,1013,1,1,15,10,167,"24","Canada",0.14908950019372336,"Entertainment"
13489,41,50,18,1,0,33,11,376,"24","Canada",0.008080658314181926,"Entertainment"
7668,409,13,116,1,1,22,8,117,"25","Germany",0.07016171100678142,"News & Politics"
642715,7902,1654,1394,2,1,38,13,240,"24","Canada",0.017037100425538534,"Entertainment"
4328925,17652,2948,2713,2,1,16,32,230,"24","Canada",0.005385401687485923,"Entertainment"
6409,339,18,67,1,1,6,10,202,"25","Germany",0.06615696676548603,"News & Politics"
428651,20574,397,2114,1,1,19,9,184,"28","Germany",0.053855000921495574,"Science & Technology"
39381,5069,43,291,1,1,24,9,137,"20","Germany",0.13719814123562124,"Gaming"
3617888,153760,67785,32743,4,0,63,9,183,"22","Canada",0.07028631068734024,"People & Blogs"
12190,90,0,26,7,35,16,8,37,"1","United Kingdom",0.00951599671862182,"Film & Animation"
49857,109,55,19,1,2,18,11,32,"24","Germany",0.0036704976232023586,"Entertainment"
184390,1840,30,132,7,1,22,9,97,"17","USA",0.010857421769076414,"Sports"
402455,3552,386,1269,2,2,9,11,63,"25","Canada",0.012938092457541838,"News & Politics"
2608451,89524,1308,5158,16,1,33,6,123,"23","United Kingdom",0.036799617857494735,"Comedy"
253450,18039,929,1035,1,1,15,13,247,"23","Canada",0.07892286447030973,"Comedy"
788136,4682,401,981,9,5,11,10,147,"25","USA",0.007694103555731498,"News & Politics"
349017,3760,189,313,2,2,26,12,65,"23","Canada",0.012211439557385457,"Comedy"
